pid,Name,Pos,Team,Opp,Score,WL,Season,Playoffs,Min,ChK,ChD,ChA,ChKDA,ChSC,TwrD,TwrA,TwrSC,InhibD,InhibA,CS,CSOpp,CS20,CSOpp20,Jgl,Rvr,DrK,DrA,BrnK,BrnA,G(k)
14642,Hyunjin 'xINF3RN0' Yun,JGL,FRV,STT,1-0,W,2048,true,38.45236898135989,5,2,6,,,0,6,0,0,1,228,201,45,70,113,5,2,3,0,0,16.114497599373273
14310,Han 'Bigos102' Delong,MID,FRV,STT,1-0,W,2048,true,38.45236898135989,3,1,7,,,3,5,0,1,1,337,323,163,155,6,2,0,1,0,0,15.761867821385028
14591,Juhun 'LokiiLox' Kim,ADC,FRV,STT,1-0,W,2048,true,38.45236898135989,0,1,6,,,2,5,0,0,1,354,350,178,181,5,1,0,1,0,0,15.143588628535088
13427,Taruike 'chrisooo' Ming,SUP,FRV,STT,1-0,W,2048,true,38.45236898135989,0,0,8,,,0,6,-1,0,1,43,47,14,20,2,0,0,1,0,0,8.427531783874434
13718,Jef 'ImmaLama' Massot,TOP,STT,FRV,0-1,L,2048,true,38.45236898135989,4,4,2,,,1,3,0,0,0,257,289,133,138,6,2,0,2,0,1,14.230679476411968
13607,Tom 'GeistFHZ' Zhao,JGL,STT,FRV,0-1,L,2048,true,38.45236898135989,2,4,3,,,0,5,0,0,0,201,228,70,45,110,16,0,0,1,1,14.021118524199597
14893,Yao 'Calidrin' Yue,MID,STT,FRV,0-1,L,2048,true,38.45236898135989,1,2,3,,,2,4,0,0,0,323,337,155,163,9,7,1,2,0,1,14.844469745013361
15184,Jaeoh 'Nickmonn' Park,ADC,STT,FRV,0-1,L,2048,true,38.45236898135989,0,2,3,,,3,4,0,0,0,350,354,181,178,5,2,1,1,0,1,15.051183756069618
13746,Duo 'RotStern' Fangyu,SUP,STT,FRV,0-1,L,2048,true,38.45236898135989,0,1,4,,,0,4,1,0,0,47,43,20,14,0,0,0,2,0,1,8.37241530058826
14904,Solmin 'IPFreely' Yoo,TOP,VAE,WTF,0-1,L,2048,true,35.47516531431748,2,3,4,,,1,2,0,0,0,236,250,125,127,3,1,0,2,0,0,12.002240794258585
13691,Jaewook 'iLinkizz' Seo,JGL,VAE,WTF,0-1,L,2048,true,35.47516531431748,2,3,1,,,0,3,0,0,0,145,176,46,48,72,11,2,2,0,0,11.058539468649554
15556,Han 'Lavisano' Qi,MID,VAE,WTF,0-1,L,2048,true,35.47516531431748,0,3,1,,,1,3,0,0,0,270,329,149,169,4,0,0,1,0,0,12.113843953837264
15229,Ji 'Legolas7' Jianlian,ADC,VAE,WTF,0-1,L,2048,true,35.47516531431748,3,2,1,,,2,2,0,0,0,324,312,190,170,8,0,0,1,0,0,14.291165779764567
11883,Ziming 'N1sTaZzZ' Yue,SUP,VAE,WTF,0-1,L,2048,true,35.47516531431748,0,5,4,,,0,4,-1,0,0,65,111,35,35,0,0,0,2,0,0,7.713402532457125
13007,Ted 'dark2186' Zhang,TOP,WTF,VAE,1-0,W,2048,true,35.47516531431748,8,2,6,,,2,7,0,0,1,250,236,127,125,5,0,0,0,0,1,15.031762796869753
15472,Xue 'PwnedBy' Yong,JGL,WTF,VAE,1-0,W,2048,true,35.47516531431748,2,1,9,,,0,4,0,0,1,176,145,48,46,92,12,0,0,0,0,13.120692103716578
15064,Jack 'Daranian' McCallum,MID,WTF,VAE,1-0,W,2048,true,35.47516531431748,2,0,11,,,3,5,0,1,1,329,270,169,149,9,1,0,0,1,1,15.260076544413359
14936,Song 'Fholange' Yue,ADC,WTF,VAE,1-0,W,2048,true,35.47516531431748,4,2,8,,,3,5,1,0,1,312,324,170,190,7,3,0,0,0,0,15.25096382050466
13993,Han 'cay45432' Peng,SUP,WTF,VAE,1-0,W,2048,true,35.47516531431748,0,2,15,,,0,7,0,0,1,111,65,35,35,0,0,1,1,0,1,9.93623149356624
12429,Ted 'Zeromonn' Yuchen,TOP,CDB,SWF,1-0,W,2048,true,33.56718573423563,3,1,8,,,3,6,0,0,1,253,208,146,131,5,1,0,0,0,1,13.601555592154577
14038,Jinqiu 'karnezio' Yong,JGL,CDB,SWF,1-0,W,2048,true,33.56718573423563,3,2,5,,,0,7,0,0,1,161,167,62,66,83,17,0,0,0,0,12.801893096594146
13435,Youngsu 'fififi11' Baek,MID,CDB,SWF,1-0,W,2048,true,33.56718573423563,6,1,7,,,3,8,0,1,1,310,247,151,167,8,2,0,1,0,1,15.681460428313857
11817,Philip 'Chokedup' Maier,ADC,CDB,SWF,1-0,W,2048,true,33.56718573423563,1,1,7,,,3,6,0,0,1,322,294,190,179,4,1,1,1,1,1,14.351742336544255
12925,Hongseob 'Rhypidra' Hwang,SUP,CDB,SWF,1-0,W,2048,true,33.56718573423563,1,4,10,,,0,8,0,0,1,92,103,33,45,0,0,0,1,0,1,9.341220918176834
14514,Tân 'Fusselwu' Nguyễn,TOP,SWF,CDB,0-1,L,2048,true,33.56718573423563,2,4,1,,,1,5,0,0,0,208,253,131,146,6,2,0,1,0,0,11.175343453024812
13900,Gerell 'Marchewa' Qi,JGL,SWF,CDB,0-1,L,2048,true,33.56718573423563,3,1,2,,,0,2,0,0,0,167,161,66,62,85,6,1,2,0,0,12.189622679222838
14119,Ailun 'sadasdsa' Hanlin,MID,SWF,CDB,0-1,L,2048,true,33.56718573423563,2,3,1,,,2,2,0,0,0,247,310,167,151,8,1,1,2,0,0,12.015440960858529
12815,Hyojong 'capperdk' Kwon,ADC,SWF,CDB,0-1,L,2048,true,33.56718573423563,1,2,1,,,2,4,0,0,0,294,322,179,190,5,0,0,1,0,0,12.824169971642057
13879,Chulsoon 'IDKdoyou' Lee,SUP,SWF,CDB,0-1,L,2048,true,33.56718573423563,1,4,6,,,0,5,0,0,0,103,92,45,33,0,0,0,1,0,0,8.839756155720378
15496,Li 'TheDust' Wang,TOP,YWG,RDM,1-0,W,2048,true,34.246255998780754,2,1,12,,,2,4,0,0,1,243,230,130,136,5,0,0,1,0,2,13.678680513457874
12082,Ted 'Chilante' Chang,JGL,YWG,RDM,1-0,W,2048,true,34.246255998780754,3,0,5,,,0,4,0,0,1,162,149,48,69,82,16,3,3,1,1,12.988109286021398
10234,Gao 'Jamjitul' Guo,MID,YWG,RDM,1-0,W,2048,true,34.246255998780754,7,2,6,,,3,7,1,1,1,299,232,163,143,7,3,0,2,1,2,15.978494839187999
12787,Daeyeol 'gian1546' Hwang,ADC,YWG,RDM,1-0,W,2048,true,34.246255998780754,4,1,8,,,2,5,0,0,1,347,283,176,177,10,3,0,2,0,1,16.31975442446275
15512,Lin 'balombas' Wang,SUP,YWG,RDM,1-0,W,2048,true,34.246255998780754,0,1,13,,,0,5,0,0,1,90,30,36,16,0,0,0,2,0,2,9.643197690327545
14226,Jeosung 'shadow3r' Lim,TOP,RDM,YWG,0-1,L,2048,true,34.246255998780754,0,2,2,,,1,1,0,0,0,230,243,136,130,5,1,0,1,0,0,10.906818735516685
12994,Tang 'LuLuLiLa' Peng,JGL,RDM,YWG,0-1,L,2048,true,34.246255998780754,3,2,0,,,0,3,0,0,0,149,162,69,48,81,14,1,1,0,0,10.907882956681913
15378,Emmanuel 'DaKiller' Parker,MID,RDM,YWG,0-1,L,2048,true,34.246255998780754,1,4,1,,,1,2,0,0,0,232,299,143,163,2,0,0,1,0,0,11.029508778626985
13249,Ziming 'Yukiyuri' Shang,ADC,RDM,YWG,0-1,L,2048,true,34.246255998780754,0,3,2,,,1,1,-1,0,0,283,347,177,176,6,1,0,1,0,0,12.018825207971943
13840,Xu 'hatazhix' Ming,SUP,RDM,YWG,0-1,L,2048,true,34.246255998780754,1,5,1,,,0,2,0,0,0,30,90,16,36,0,0,0,1,0,0,6.577490825639691
14035,Lin 'goober17' Zhao,TOP,WDS,RKY,1-0,W,2048,true,35.593739585822696,11,1,7,,,2,4,0,0,1,285,208,137,138,11,4,0,2,0,2,17.475368846872733
15180,Ziming 'FatBoyEd' Wang,JGL,WDS,RKY,1-0,W,2048,true,35.593739585822696,2,0,10,,,0,8,0,0,1,224,109,54,49,106,21,1,1,2,2,15.38135315657439
15499,Jonghwan 'LallRHUN' Kim,MID,WDS,RKY,1-0,W,2048,true,35.593739585822696,2,0,11,,,3,5,0,0,1,352,257,182,164,4,2,0,0,0,2,16.63069133184137
14083,Chen 'NickROCA' Wang,ADC,WDS,RKY,1-0,W,2048,true,35.593739585822696,7,1,4,,,4,6,1,1,1,382,266,208,165,9,0,1,1,0,2,18.362076205406183
14037,Li 'LuckyPro' Fu,SUP,WDS,RKY,1-0,W,2048,true,35.593739585822696,1,1,18,,,0,8,0,0,1,128,42,51,27,1,0,0,2,0,2,11.614598880618066
14948,Dai 'Tyzentar' Bùi,TOP,WDS,RKY,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14274,Xue 'iGlaceon' Meschery,TOP,RKY,WDS,0-1,L,2048,true,35.593739585822696,1,5,0,,,1,3,0,0,0,208,285,138,137,3,0,0,0,0,0,10.836443301150998
13248,Ji 'panatgse' Hanlin,JGL,RKY,WDS,0-1,L,2048,true,35.593739585822696,0,3,2,,,0,0,-1,0,0,109,224,49,54,51,8,0,0,0,0,9.321376381376485
15223,Dong 'rengar26' Yuchen,MID,RKY,WDS,0-1,L,2048,true,35.593739585822696,1,4,1,,,2,2,0,0,0,257,352,164,182,8,1,1,1,0,0,11.98421524021586
13396,Zhizhi 'eNcipher' Muhao,ADC,RKY,WDS,0-1,L,2048,true,35.593739585822696,1,5,1,,,1,3,0,0,0,266,382,165,208,4,2,0,0,0,0,12.042043048043125
13104,Peter 'Alisamix' Bader,SUP,RKY,WDS,0-1,L,2048,true,35.593739585822696,0,6,2,,,0,3,0,0,0,42,128,27,51,0,0,0,0,0,0,6.929376381376544
15363,Jacob 'ZoinksXD' Larsen,TOP,FH,TEN,0-1,L,2048,true,45.06522971332409,1,3,7,,,1,5,0,0,1,287,330,135,130,12,1,0,2,0,0,15.30562636808965
13785,Jinqiu 'Bochen97' Qi,JGL,FH,TEN,0-1,L,2048,true,45.06522971332409,4,5,5,,,0,4,0,0,1,281,274,96,81,134,5,2,2,1,1,18.06802823430221
14633,Xue 'Hayden77' Wang,MID,FH,TEN,0-1,L,2048,true,45.06522971332409,5,2,6,,,3,5,0,1,1,376,397,158,182,8,3,0,1,0,0,18.239618510690505
15081,Hao 'vulcan86' Qi,ADC,FH,TEN,0-1,L,2048,true,45.06522971332409,4,4,6,,,2,4,0,0,1,404,377,178,164,3,0,0,1,0,0,18.682886879584125
14916,Yi 'kamikadz' Meschery,SUP,FH,TEN,0-1,L,2048,true,45.06522971332409,1,4,12,,,0,5,0,0,1,75,97,38,13,1,0,0,2,0,1,10.661181586755825
14181,Bosung 'zabapuen' Oh,TOP,TEN,FH,1-0,W,2048,true,45.06522971332409,8,2,8,,,3,9,0,0,2,330,287,130,135,11,4,0,1,0,1,19.051241866992562
14382,Dayun 'Tabletop' Jeon,JGL,TEN,FH,1-0,W,2048,true,45.06522971332409,2,5,12,,,0,3,0,0,2,274,281,81,96,123,14,0,0,1,1,17.959056953366204
15125,Thien 'vanc5009' Nguyễn,MID,TEN,FH,1-0,W,2048,true,45.06522971332409,3,2,6,,,3,6,0,2,2,397,376,182,158,11,3,1,1,0,1,18.528670701842614
12488,Wang 'mardombh' Delong,ADC,TEN,FH,1-0,W,2048,true,45.06522971332409,5,4,8,,,3,6,0,0,2,377,404,164,178,4,2,0,0,0,1,18.763663058772188
14634,Osman 'zenox219' Kilicli,SUP,TEN,FH,1-0,W,2048,true,45.06522971332409,0,2,12,,,0,7,0,0,2,97,75,13,38,0,0,0,1,0,1,11.104228689527442
14344,Seunghwan 'Jinetics' Lee,ADC,TEN,FH,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15461,Yao 'musmaker' Shang,JGL,TEN,FH,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13732,Yanhao 'Dizzliee' Qi,TOP,ACE,VLT,0-1,L,2048,true,34.25059859841744,3,5,1,,,1,3,0,0,0,197,269,108,135,5,0,0,0,0,0,10.816546406082495
14831,Nikolas 'steam308' N'diaye,JGL,ACE,VLT,0-1,L,2048,true,34.25059859841744,1,4,0,,,0,2,-1,0,0,134,250,48,88,72,2,0,0,0,0,9.935380450420158
14255,Levente 'iiMooMoo' Nicoara,MID,ACE,VLT,0-1,L,2048,true,34.25059859841744,0,4,1,,,1,1,0,0,0,260,339,155,181,5,0,0,0,0,0,11.287090325229334
14810,Zou 'Deocksip' Wang,ADC,ACE,VLT,0-1,L,2048,true,34.25059859841744,1,3,0,,,1,1,0,0,0,284,389,171,189,9,0,0,0,0,0,11.977361300917407
13621,Dongyoung 'Tetharis' Bong,SUP,ACE,VLT,0-1,L,2048,true,34.25059859841744,0,7,2,,,0,2,0,0,0,31,151,24,56,0,0,0,0,0,0,6.220185437834426
15003,Ailun 'Solbritt' Meschery,TOP,VLT,ACE,1-0,W,2048,true,34.25059859841744,7,2,9,,,2,5,0,0,1,269,197,135,108,9,2,0,3,0,1,15.300313000031302
15303,Zhu 'Psychooo' Shang,JGL,VLT,ACE,1-0,W,2048,true,34.25059859841744,6,1,8,,,0,5,0,0,1,250,134,88,48,147,43,2,2,1,1,16.367315935221743
13376,Li 'Saigetsu' Shang,MID,VLT,ACE,1-0,W,2048,true,34.25059859841744,7,0,10,,,3,4,0,1,1,339,260,181,155,20,5,0,2,0,1,16.86936723039526
14148,Yi 'Link0611' Hanlin,ADC,VLT,ACE,1-0,W,2048,true,34.25059859841744,2,1,15,,,2,4,1,0,1,389,284,189,171,13,5,1,3,0,1,16.734671173268758
14560,Daesung 'OreoYifu' Kwon,SUP,VLT,ACE,1-0,W,2048,true,34.25059859841744,1,1,20,,,0,6,0,0,1,151,31,56,24,1,1,0,3,0,1,11.368560280239864
12904,Ted 'staycute' Xiang,ADC,VLT,ACE,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13413,Yi 'broman44' Yuchen,TOP,RSN,ESS,1-0,W,2048,true,33.94053537455725,4,2,8,,,3,6,0,0,1,241,228,121,148,9,0,0,0,0,1,13.909639198709685
15131,Chanshik 'kcovzafv' Kim,JGL,RSN,ESS,1-0,W,2048,true,33.94053537455725,0,1,9,,,0,7,0,0,1,213,158,60,52,98,15,1,1,1,1,13.609455753327444
14165,Youngdoo 'ZOMGTITS' Boo,MID,RSN,ESS,1-0,W,2048,true,33.94053537455725,5,1,7,,,3,7,0,1,1,313,281,162,186,8,2,0,2,0,1,15.474142677219296
15517,Zhizhi 'Uopehelp' Jianlian,ADC,RSN,ESS,1-0,W,2048,true,33.94053537455725,5,2,5,,,2,7,0,0,1,308,272,166,171,4,0,1,2,0,1,15.410955858460168
14643,Michael 'oscharzi' Gottfried,SUP,RSN,ESS,1-0,W,2048,true,33.94053537455725,0,1,10,,,0,7,0,0,1,66,55,20,46,1,1,0,2,0,1,8.65995583657859
13588,Kiyong 'Cyprimus' Lee,MID,RSN,ESS,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14555,Yi 'raller29' Wang,TOP,ESS,RSN,0-1,L,2048,true,33.94053537455725,4,2,1,,,1,1,0,0,0,228,241,148,121,7,2,0,0,0,0,11.502400148434686
15222,Li 'SkyRobin' Peng,JGL,ESS,RSN,0-1,L,2048,true,33.94053537455725,0,3,2,,,0,2,0,0,0,158,213,52,60,88,6,1,1,0,0,10.709652714969756
14650,Wang 'SkraGger' Fan,MID,ESS,RSN,0-1,L,2048,true,33.94053537455725,2,3,2,,,1,2,0,0,0,281,313,186,162,9,1,0,0,0,0,12.351246815144322
13108,Muhammed 'HunGamer' Koseoglu,ADC,ESS,RSN,0-1,L,2048,true,33.94053537455725,1,4,2,,,1,1,0,0,0,272,308,171,166,5,1,0,1,0,0,11.953570982505855
14865,Binh 'Delano78' Lê,SUP,ESS,RSN,0-1,L,2048,true,33.94053537455725,0,2,6,,,0,1,0,0,0,55,66,46,20,2,0,0,1,0,0,7.096525417166145
14001,Chen 'Hoplalla' Jianiyou,ADC,ESS,RSN,0-1,L,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12718,Yasutaka 'Hirukawa' Outler,TOP,JAP,FJC,0-1,L,2048,true,46.137536211456606,9,4,6,,,1,4,0,0,0,315,318,132,121,11,5,0,1,0,1,18.453275867854387
13140,Yuta 'Dreaggen' Ito,JGL,JAP,FJC,0-1,L,2048,true,46.137536211456606,3,5,10,,,0,6,0,0,0,233,265,56,89,118,5,2,3,1,1,17.02060452154937
13069,Andy 'Damphyre' Okayama,MID,JAP,FJC,0-1,L,2048,true,46.137536211456606,1,3,9,,,3,3,0,0,0,390,377,165,152,7,3,0,3,0,1,17.6928603784429
14826,Tom 'Hellojoe' Hu,ADC,JAP,FJC,0-1,L,2048,true,46.137536211456606,4,3,7,,,2,3,0,0,0,432,390,194,157,12,3,1,3,0,1,19.551036247988474
14444,Duo 'tukitori' Tang,SUP,JAP,FJC,0-1,L,2048,true,46.137536211456606,1,4,15,,,0,5,0,0,0,103,105,42,19,0,0,0,2,0,1,11.712707115972592
15146,Changwoo 'TFBDash' Jo,TOP,FJC,JAP,1-0,W,2048,true,46.137536211456606,5,4,12,,,2,6,0,0,1,318,315,121,132,7,2,0,1,0,2,18.402257951855717
14014,Ted 'Denito47' Jianghua,JGL,FJC,JAP,1-0,W,2048,true,46.137536211456606,7,3,11,,,0,7,0,0,1,265,233,89,56,122,17,1,1,2,2,20.1553223099028
14105,K.J. 'virgilus' Watanabe,MID,FJC,JAP,1-0,W,2048,true,46.137536211456606,3,3,10,,,3,5,0,1,1,377,390,152,165,9,0,0,0,0,2,19.00308137402985
14601,Jamel 'shan5126' Smith,ADC,FJC,JAP,1-0,W,2048,true,46.137536211456606,4,5,8,,,3,4,0,0,1,390,432,157,194,5,2,0,0,0,2,19.499483856776443
13727,Yuta 'Dodgerza' Matsui,SUP,FJC,JAP,1-0,W,2048,true,46.137536211456606,0,3,16,,,0,7,0,0,1,105,103,19,42,0,0,1,2,0,2,12.148221248210207
13415,Karol 'eowdlgxk' Zywert,TOP,PHL,TUR,0-1,L,2048,true,32.194183821855624,3,3,1,,,2,3,0,0,0,208,240,136,126,4,1,0,1,0,0,10.910157975264905
15031,Pio 'b4bjlov3' Gaco,JGL,PHL,TUR,0-1,L,2048,true,32.194183821855624,3,2,1,,,0,3,2,0,0,137,175,49,87,73,2,1,1,0,0,10.835386381899758
12745,Julian 'loganm35' Ming,MID,PHL,TUR,0-1,L,2048,true,32.194183821855624,0,4,4,,,2,3,0,0,0,236,287,166,148,4,0,0,1,0,0,11.103929215401678
15395,Kihun 'darylzss' Yook,ADC,PHL,TUR,0-1,L,2048,true,32.194183821855624,2,4,2,,,1,1,0,0,0,254,327,162,178,4,0,0,1,0,0,11.795245013347463
14267,Charles 'Hubursun' Anderson,SUP,PHL,TUR,0-1,L,2048,true,32.194183821855624,0,3,4,,,0,3,0,0,0,74,77,31,51,0,0,0,1,0,0,7.496424826608741
14033,Baylor 'twinrova' Holden,TOP,TUR,PHL,1-0,W,2048,true,32.194183821855624,4,1,7,,,3,7,0,0,1,240,208,126,136,3,1,1,1,0,2,13.476467700647342
13165,Okben 'Xiantrax' Gulaslan,JGL,TUR,PHL,1-0,W,2048,true,32.194183821855624,3,1,8,,,0,8,0,0,1,175,137,87,49,95,23,1,1,1,1,13.52969943523593
14719,Carl 'joac1120' Markusson,MID,TUR,PHL,1-0,W,2048,true,32.194183821855624,2,2,12,,,3,6,0,1,1,287,236,148,166,6,0,0,2,0,2,14.536208362669893
13088,Woobum 'MoeKyun' Song,ADC,TUR,PHL,1-0,W,2048,true,32.194183821855624,7,1,7,,,3,5,-2,0,1,327,254,178,162,5,2,1,2,1,2,16.260639584001765
15426,Eunkwang 'OPnerfOP' Kim,SUP,TUR,PHL,1-0,W,2048,true,32.194183821855624,0,3,15,,,0,8,0,0,1,77,74,51,31,0,0,0,3,0,2,9.32587360949777
13410,Melih 'Yamagata' Sonmez,ADC,TUR,PHL,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14378,Ivan 'SEANYUSI' Kondratyev,TOP,WLV,IND,0-1,L,2048,true,39.04102425025903,2,6,3,,,2,6,0,0,0,205,339,107,158,2,2,0,0,0,1,12.176666546809601
14994,Sanggyun 'DJgreece' Jang,JGL,WLV,IND,0-1,L,2048,true,39.04102425025903,1,3,4,,,0,3,0,0,0,177,219,97,52,94,13,0,0,1,1,13.116679377475105
14843,Sungu 'Ruianana' Im,MID,WLV,IND,0-1,L,2048,true,39.04102425025903,1,5,3,,,3,3,0,0,0,311,336,166,164,11,5,1,1,0,1,14.532062609311366
14921,Stanislav 'Hyperial' Zavoruev,ADC,WLV,IND,0-1,L,2048,true,39.04102425025903,2,4,3,,,1,2,2,0,0,338,344,174,183,6,0,0,0,0,1,15.15429298435145
14170,Dmitriy 'jackieep' Antonov,SUP,WLV,IND,0-1,L,2048,true,39.04102425025903,0,5,5,,,0,4,0,0,0,70,129,35,37,0,0,0,0,0,1,8.816438498852994
14982,Daniil 'davegold' Koscheev,ADC,WLV,IND,0-1,L,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14304,Taruike 'EvilImp' Yong,TOP,IND,WLV,1-0,W,2048,true,39.04102425025903,4,0,15,,,3,7,0,0,1,339,205,158,107,7,2,0,3,0,1,17.47096846819205
13399,Jaewook 'tutoness' Kim,JGL,IND,WLV,1-0,W,2048,true,39.04102425025903,9,1,9,,,0,8,-2,0,1,219,177,52,97,113,22,3,3,1,1,18.21098309080466
14491,Dominik 'Naderneo' Stelmach,MID,IND,WLV,1-0,W,2048,true,39.04102425025903,4,1,14,,,3,7,0,1,1,336,311,164,166,7,1,0,3,0,1,17.532292669041365
13735,Hao 'CrydonPT' Hu,ADC,IND,WLV,1-0,W,2048,true,39.04102425025903,5,2,10,,,4,6,0,0,1,344,338,183,174,9,0,0,3,0,1,17.688138805069997
14094,Kyuseok 'DawidDTE' Yoon,SUP,IND,WLV,1-0,W,2048,true,39.04102425025903,1,2,15,,,0,8,0,0,1,129,70,37,35,0,0,0,3,0,1,11.698207462460756
13012,Reyes 'Raider_8' López,TOP,LTW,LTN,0-1,L,2048,true,41.87800756130868,1,5,2,,,1,4,0,0,0,249,313,147,118,7,2,0,1,0,1,13.113143605155754
13316,Tom 'Fnsilvah' Yong,JGL,LTW,LTN,0-1,L,2048,true,41.87800756130868,2,4,1,,,0,2,1,0,0,166,268,44,70,93,6,1,1,1,1,13.114811692287075
13669,Esteban 'BZNIonut' Mazzarino,MID,LTW,LTN,0-1,L,2048,true,41.87800756130868,3,4,4,,,2,3,0,0,0,339,374,182,161,6,2,1,2,0,1,16.02953251078711
14521,Minhwan 'Basilis1' Kim,ADC,LTW,LTN,0-1,L,2048,true,41.87800756130868,1,4,1,,,1,3,0,0,0,368,417,185,179,8,0,0,1,0,1,15.634561968644451
13487,Sungjong '0_Nefi_0' Kim,SUP,LTW,LTN,0-1,L,2048,true,41.87800756130868,1,8,3,,,0,4,0,0,0,60,174,34,44,0,0,0,2,0,1,8.906453968422763
14661,Jaime 'Omello37' Herrera,ADC,LTW,LTN,0-1,L,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15168,Leonardo 'laniel35' Peña,TOP,LTN,LTW,1-0,W,2048,true,41.87800756130868,2,1,18,,,3,7,0,0,1,313,249,118,147,6,2,0,2,0,1,16.859388182465437
14951,Juan 'cieza123' Barrera,JGL,LTN,LTW,1-0,W,2048,true,41.87800756130868,6,1,11,,,0,6,-1,0,1,268,166,70,44,131,15,3,3,1,1,19.113753272502308
15111,Stanislav 'Porygon2' Volkov,MID,LTN,LTW,1-0,W,2048,true,41.87800756130868,7,3,11,,,3,7,0,1,1,374,339,161,182,5,1,0,3,0,1,19.27032967655669
15155,Alejandro 'Promatti' Figueroa,ADC,LTN,LTW,1-0,W,2048,true,41.87800756130868,9,1,9,,,3,5,0,0,1,417,368,179,185,13,4,0,3,0,1,20.92632588361579
14602,Jose 'juanma14' Mosquera,SUP,LTN,LTW,1-0,W,2048,true,41.87800756130868,1,2,21,,,0,7,0,0,1,174,60,44,34,0,0,0,3,0,1,13.61925059179613
14759,Peyton 'FinrodDX' Carter,TOP,LTN,LTW,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14488,Sangyong 'Balisong' Hong,TOP,FURY,HGE,1-0,W,2048,true,38.164890942216715,2,3,6,,,2,4,1,0,1,246,274,116,143,3,0,0,1,1,1,13.466149666166563
14827,Yoonyoung 'Dahnavan' Lee,JGL,FURY,HGE,1-0,W,2048,true,38.164890942216715,3,0,5,,,0,3,0,0,1,187,169,62,65,103,9,1,1,0,0,14.144278496948932
11994,Ty 'krFlame' Benayad-Cherif,MID,FURY,HGE,1-0,W,2048,true,38.164890942216715,6,0,6,,,3,5,0,1,1,379,300,180,169,11,2,0,1,0,0,17.94341984071296
13137,Logan 'Mageban3' Ming,ADC,FURY,HGE,1-0,W,2048,true,38.164890942216715,2,2,6,,,2,5,0,0,1,332,342,153,188,3,0,0,1,0,0,15.14798490607395
15425,Dongha 'Gavorial' Ji,SUP,FURY,HGE,1-0,W,2048,true,38.164890942216715,0,3,11,,,0,5,0,0,1,89,81,20,67,0,0,0,1,0,1,9.61688403563139
13803,Hao 'Woodarth' Zhengdong,TOP,HGE,FURY,0-1,L,2048,true,38.164890942216715,4,2,0,,,1,3,0,0,0,274,246,143,116,8,4,0,2,0,1,14.12537703847885
13881,Seuingmin 'Asparctu' Park,JGL,HGE,FURY,0-1,L,2048,true,38.164890942216715,1,1,1,,,0,3,-1,0,0,169,187,65,62,101,26,1,1,1,1,12.633093686880857
8903,Chris 'vJustin_' Danielson,MID,HGE,FURY,0-1,L,2048,true,38.164890942216715,1,4,1,,,2,2,0,0,0,300,379,169,180,8,3,2,2,0,1,13.950855523963783
15220,Minwoo 'lazomazo' Kang,ADC,HGE,FURY,0-1,L,2048,true,38.164890942216715,2,3,1,,,1,2,0,0,0,342,332,188,153,8,3,0,0,0,0,14.906341985371352
13224,Ronnie 'erem1030' Silas,SUP,HGE,FURY,0-1,L,2048,true,38.164890942216715,0,3,5,,,0,3,0,0,0,81,89,67,20,0,0,0,3,0,0,8.933671860903798
13716,Matt 'Aidenx2o' Fangyu,TOP,PLG,DCC,0-1,L,2048,true,35.83440204752266,3,2,6,,,1,3,0,0,0,251,243,117,153,8,1,0,2,0,1,13.412372613545937
15094,Gerben 'LonyTony' Moors,JGL,PLG,DCC,0-1,L,2048,true,35.83440204752266,2,2,3,,,0,1,0,0,0,180,166,71,44,95,10,2,2,0,0,12.92324223620077
13614,Romain 'niko9522' Mussard,MID,PLG,DCC,0-1,L,2048,true,35.83440204752266,2,3,3,,,2,5,0,0,0,284,321,157,169,5,0,0,2,1,1,13.670451665327722
14217,K.J. 'Porygon2' Smith,ADC,PLG,DCC,0-1,L,2048,true,35.83440204752266,2,2,4,,,2,3,0,0,0,335,313,186,171,9,3,0,2,0,0,14.809074805518847
12061,Terrence 'LordTyco' Zhelin,SUP,PLG,DCC,0-1,L,2048,true,35.83440204752266,1,3,6,,,0,4,-1,0,0,65,89,33,46,0,0,0,2,0,0,8.593756437301078
15110,Nick 'Mewlink2' Schaffartzik,TOP,DCC,PLG,1-0,W,2048,true,35.83440204752266,3,3,6,,,3,8,0,0,1,243,251,153,117,7,2,0,0,0,1,13.598616209424334
